Dealer ID,Dealer Name,Phone,Address,City,State,Custom Address,Dealer Iframe Map,Zip Code,About Dealer,Dealer Image,Lical Image,Radius,Rating,Review Count,Invnetory Link
D-24787146,Austin e Autos,N/A,501 Louis Henna Blvd,Round Rock,TX,"Round Rock, TX",N/A,78664,"The staff was really nice, informative and I appreciate that they were not “pushy salespeople”. Everything was very clean and the car was ready for me to test drive when I arrived. Great experience overall!!!",https://static.cargurus.com/images/site/2018/10/31/15/14/austin_eautos-pic-2322613596799032752-200x200.jpeg,public/uploads/dealer/Austin-e-Autos_Round Rock_TX.jpg,16 mi,5.0,17,https://www.cargurus.com/Cars/m-Austin-e-Autos-sp278315,1,1
D-24787147,Zamu Auto,N/A,3216 Great Valley Dr,Cedar Park,TX,"Cedar Park, TX",N/A,78613,they pointed me to a lender that gave me a great interest rate on the vehicle.,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer/Zamu-Auto_Cedar Park_TX.jpg,16 mi,5.0,1,https://www.cargurus.com/Cars/m-Zamu-Auto-sp411917,1,1
D-24787148,Covert Cadillac Bee Cave,N/A,16501 Sweetwater Village Drive,Bee Cave,TX,"Bee Cave, TX",N/A,78738,The best car buying experience of my adult life: John Robles and Evan Davies made it easy to buy my used car..,https://static.cargurus.com/images/site/2022/11/09/22/56/covert_cadillac_bee_cave-pic-17106719953399543570-200x200.jpeg,public/uploads/dealer/Covert-Cadillac-Bee-Cave_Bee Cave_TX.jpg,16 mi,3.6,16,https://www.cargurus.com/Cars/m-Covert-Cadillac-Bee-Cave-sp448830,1,1
D-24787149,DriveTime of Round Rock,N/A,2335 S Interstate 35,Round Rock,TX,"Round Rock, TX",N/A,78664,No reviews available,No image,,16 mi,N/A,N/A,https://www.cargurus.com/Cars/m-DriveTime-of-Round-Rock-sp354485,1,1
D-24787150,Stark Autos,N/A,2507 S Bell Blvd,Cedar Park,TX,"Cedar Park, TX",N/A,78613,No reviews available,No image,,16 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Stark-Autos-sp414245,1,1
D-24787151,Austin Elite Motors,N/A,4709 Hudson Bend Rd,Austin,TX,"Austin, TX",N/A,78734,"Austin Elite Motors was the only dealer I found to have clean, well taken care of vehicles out of many that I went to.  The vehicle was exactly 
as described and the photos were accurate.  They only deal in a small amount of inventory that is hand selected.  Great family owned and 
operated business with great service.  Carfax certified vehicles and excellent communication.  Thank you!!",https://static.cargurus.com/images/site/2015/10/11/11/29/austin_elite_motors-pic-2008614159615283252-200x200.jpeg,public/uploads/dealer/Austin-Elite-Motors_Austin_TX.jpg,16 mi,5.0,1,https://www.cargurus.com/Cars/m-Austin-Elite-Motors-sp371681,1,1
D-24787152,Lexus of Lakeway,N/A,108 RR 620 South,Austin,TX,"Austin, TX",N/A,78734,"Cecily seemed wonderful, and who I was initially contacted with. But I had a not great experience within the dealership with Don. He acted as if it was a bother to look at the car. And continued to tell me how this car almost sold and he’s sure it won’t be here when I get back from vacation. For being a luxury dealership, I sure felt as if I was treated less than. Loved the car but will not be working with this dealer for my purchase.",https://static5.cargurus.com/images/site/2017/03/02/14/33/lexus_of_lakeway-pic-5285075383424198810-200x200.jpeg,public/uploads/dealer/Lexus-of-Lakeway_Austin_TX.jpg,16 mi,4.5,6,https://www.cargurus.com/Cars/m-Lexus-of-Lakeway-sp375456,1,1
D-24787153,Cedar Park Nissan,N/A,2121 S Bell Blvd,Cedar Park,TX,"Cedar Park, TX",N/A,78613,"Have never been treated like that horrible buying a car!!!
Very good credit score! We were shocked about their % offer and had to walk out there!
I guess Austin people believe them and falling for their super high interest rate financing! They also adding so much extras which is like $10K on top of the listed CarGurus price.
Sorry but we don’t need to buy a car here!!!!

Went straight to our hometown which has also a Nissan dealer and bought the same day a Kicks with a much lower interest rate. The sales guy there was amazing and showed us all extras in the car and safety features…  Which Cedar Park never did either!",https://static.cargurus.com/images/site/2018/11/20/19/45/cedar_park_nissan-pic-8517189086008690886-200x200.jpeg,public/uploads/dealer/Cedar-Park-Nissan_Cedar Park_TX.jpg,16 mi,4.2,17,https://www.cargurus.com/Cars/m-Cedar-Park-Nissan-sp401264,1,1
D-24787154,Alpha One Motors,N/A,"2301 Double Creek Dr,  Suite 270",Round Rock,TX,"Round Rock, TX",N/A,78664,"Sales staff are honest and trustworthy 
I was not able to get the price I wanted but they were very transparent I highly recommend this dealership and I will certainly consider them for a future purchase",https://static.cargurus.com/images/site/2020/02/04/09/49/alpha_one_motors-pic-16910066065275646340-200x200.jpeg,public/uploads/dealer/Alpha-One-Motors_Round Rock_TX.jpg,17 mi,5.0,4,https://www.cargurus.com/Cars/m-Alpha-One-Motors-sp438395,1,1
D-24787155,CarvinATX,N/A,"19903 Fm 685,  Unit C",Pflugerville,TX,"Pflugerville, TX",N/A,78660,No reviews available,https://static.cargurus.com/images/site/2024/09/24/09/00/carvinatx-pic-17510416010336947155-200x200.jpeg,public/uploads/dealer/CarvinATX_Pflugerville_TX.jpg,17 mi,N/A,N/A,https://www.cargurus.com/Cars/m-CarvinATX-sp456392,1,1
D-24787156,CarVantage,N/A,"20109 Mashburn St,  Ste A",Pflugerville,TX,"Pflugerville, TX",N/A,78660,Awesome example.  Very transparent. Very helpful,https://static.cargurus.com/images/site/2024/03/15/14/07/carvantage-pic-15729465087470846205-200x200.jpeg,public/uploads/dealer/CarVantage_Pflugerville_TX.jpg,17 mi,5.0,1,https://www.cargurus.com/Cars/m-CarVantage-sp454480,1,1
D-24787157,Capital City Trucks,N/A,1322 Round Rock Ave,Round Rock,TX,"Round Rock, TX",N/A,78681,Great service and very helpful,https://static.cargurus.com/images/site/2023/06/16/14/13/capital_city_trucks-pic-6423603642589258235-200x200.jpeg,public/uploads/dealer/Capital-City-Trucks_Round Rock_TX.jpg,17 mi,3.9,16,https://www.cargurus.com/Cars/m-Capital-City-Trucks-sp441115,1,1
D-24787158,Covert Bee Cave CDJR,N/A,16501 Sweetwater Village Dr,Austin,TX,"Austin, TX",N/A,78738,Great customer service.,https://static.cargurus.com/images/site/2023/04/18/09/50/covert_bee_cave_cdjr-pic-5264526993626747016-200x200.jpeg,public/uploads/dealer/Covert-Bee-Cave-CDJR_Austin_TX.jpg,18 mi,5.0,7,https://www.cargurus.com/Cars/m-Covert-Bee-Cave-CDJR-sp450184,1,1
D-24787159,Elder Mitsubishi,N/A,910 S Bell Blvd,Cedar Park,TX,"Cedar Park, TX",N/A,78613,I had a great experience especially dealing with Baron and the office team.,https://static.cargurus.com/images/site/2020/06/18/12/36/elder_mitsubishi-pic-5302919470804275241-200x200.jpeg,public/uploads/dealer/Elder-Mitsubishi_Cedar Park_TX.jpg,18 mi,5.0,2,https://www.cargurus.com/Cars/m-Elder-Mitsubishi-sp312248,1,1
D-24787160,Round Rock Motors,N/A,"1504 Brandi Ln,  Suite C",Round Rock,TX,"Round Rock, TX",N/A,78681,"Bill was great. Very helpful, very friendly.",https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer/Round-Rock-Motors_Round Rock_TX.jpg,18 mi,5.0,3,https://www.cargurus.com/Cars/m-Round-Rock-Motors-sp444354,1,1
D-24787161,Corvette Country,N/A,1504 Brandi Ln Suite C,Round Rock,TX,"Round Rock, TX",N/A,78681,Very nice knowledgeable staff. Accommodating for the test drive. Would consider going back. Unfortunately they didn't gave anything I wanted in stock,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer/Corvette-Country_Round Rock_TX.jpg,18 mi,5.0,2,https://www.cargurus.com/Cars/m-Corvette-Country-sp284765,1,1
D-24787162,Covert Buick GMC Bee Cave,N/A,16501 Sweetwater Village Drive Building 1,BeeCave,TX,"BeeCave, TX",N/A,78738,Taylor is great,https://static.cargurus.com/images/site/2023/02/21/09/06/covert_buick_gmc_west-pic-6838685797345569966-200x200.jpeg,public/uploads/dealer/Covert-Buick-GMC-Bee-Cave_BeeCave_TX.jpg,18 mi,4.1,10,https://www.cargurus.com/Cars/m-Covert-Buick-GMC-Bee-Cave-sp449536,1,1
D-24787163,Round Rock Nissan,N/A,3050 N IH 35,Round Rock,TX,"Round Rock, TX",N/A,78681,Quick reply very friendly and helpful,https://static.cargurus.com/images/site/2020/01/09/15/49/round_rock_nissan-pic-1889467960856176607-200x200.jpeg,public/uploads/dealer/Round-Rock-Nissan_Round Rock_TX.jpg,18 mi,4.7,7,https://www.cargurus.com/Cars/m-Round-Rock-Nissan-sp334421,1,1
D-24787164,GOL Auto Group (Round Rock),N/A,1406 N I-35,Round Rock,TX,"Round Rock, TX",N/A,78681,No reviews available,https://static.cargurus.com/images/site/2024/04/04/18/28/gol_auto_group-pic-10848314696209221963-200x200.jpeg,public/uploads/dealer/GOL-Auto-Group-(Round-Rock)_Round Rock_TX.jpg,18 mi,N/A,N/A,https://www.cargurus.com/Cars/m-GOL-Auto-Group-Round-Rock-sp454670,1,1
D-24787165,Remarkable Motors,N/A,1001 North Industrial Boulevard,Round Rock,TX,"Round Rock, TX",N/A,78681,Dealer Ben bent over backwards for us to stay 4 hours after hours to get us this truck. Drove it 45 mins to where we were. The truck has been great so far. We got a great deal on the truck and we are very happy with it. Thanks so much for helping us out. We came a long way and my dad is very happy with it. God bless your business. Keep taking care of people and they'll take care of you. -Mike,https://static.cargurus.com/images/site/2016/02/12/15/08/remarkable_motors-pic-1624569801740299067-200x200.jpeg,public/uploads/dealer/Remarkable-Motors_Round Rock_TX.jpg,18 mi,3.7,3,https://www.cargurus.com/Cars/m-Remarkable-Motors-sp335108,1,1
D-24787166,Platinum Auto Group LLC,N/A,740 Cr 138,Hutto,TX,"Hutto, TX",N/A,78634,Awesome team,https://static.cargurus.com/images/site/2020/04/01/11/40/platinum_auto_group_llc-pic-4111376633729728454-200x200.jpeg,public/uploads/dealer/Platinum-Auto-Group-LLC_Hutto_TX.jpg,19 mi,3.8,4,https://www.cargurus.com/Cars/m-Platinum-Auto-Group-LLC-sp412177,1,1
D-24787167,Round Rock Honda,N/A,2301 N Ih 35,Round Rock,TX,"Round Rock, TX",N/A,78664,No reviews available,No image,,19 mi,5.0,2,https://www.cargurus.com/Cars/m-Round-Rock-Honda-sp59410,1,1
D-24787168,Redline Auto Sales,N/A,1581 TX Highway 71,Cedar Creek,TX,"Cedar Creek, TX",N/A,78612,No reviews available,https://static.cargurus.com/images/site/2016/12/07/14/39/redline_auto_sales-pic-2079358916682386579-200x200.jpeg,public/uploads/dealer/Redline-Auto-Sales_Cedar Creek_TX.jpg,19 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Redline-Auto-Sales-sp392954,1,1
D-24787169,Round Rock Toyota,N/A,2307 N Interstate 35,Round Rock,TX,"Round Rock, TX",N/A,78664,Although it turned out in my favor. We had to negotiate about the price a little bit being the truck had to go to the shop for some minor fixes.,https://static.cargurus.com/images/site/2019/12/23/18/03/round_rock_toyota-pic-5228215754686039192-1600x1200.png,public/uploads/dealer/Round-Rock-Toyota_Round Rock_TX.jpg,19 mi,3.9,13,https://www.cargurus.com/Cars/m-Round-Rock-Toyota-sp333924,1,1
D-24787170,Kia of Round Rock,N/A,600 Jeffrey Way,Round Rock,TX,"Round Rock, TX",N/A,78665,"Typical dealership, salesman get you to commit and then sales manager and finance manager try to get every cent out of you when they know they can make the daal.  during the past few weeks of  car shopping Kia of Round Rock had the worst online communication of all the dealerships I contacted  I continued to receive the same automatic reply even after talking to someone.  They never answered any of my questions in email.  Sales manager Angel said he would call me back and didn't even after leaving him a  voicemail.  I still bought the car because it was a good deal, but the overall experience of dealing with Kia of Round Rock was not a pleasant experience.  My salesman Dillon was great, that was the only positive about this car buying experience.  This is my honest opinion and I hope this helps.",https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer/Kia-of-Round-Rock_Round Rock_TX.jpg,19 mi,3.9,7,https://www.cargurus.com/Cars/m-Kia-of-Round-Rock-sp371969,1,1
